Adj Close,Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
28.203460693359375,31.502500534057617,32.029998779296875,31.4950008392334,31.90999984741211,140049200
28.1116886138916,31.399999618530273,31.600000381469727,31.24250030517578,31.462499618530273,149316800
28.326562881469727,31.639999389648438,31.645000457763672,31.165000915527344,31.462499618530273,129936000
28.447425842285156,31.774999618530273,31.802499771118164,31.315000534057617,31.487499237060547,160752000
28.391456604003906,31.712499618530273,32.14250183105469,31.65250015258789,32.092498779296875,145460400
28.268362045288086,31.575000762939453,31.822500228881836,31.477500915527344,31.75,102098400
28.37580108642578,31.69499969482422,31.782499313354492,31.502500534057617,31.602500915527344,115881600
28.239269256591797,31.542499542236328,31.774999618530273,31.52750015258789,31.56999969482422,113476000
27.921443939208984,31.1875,31.53499984741211,31.114999771118164,31.387500762939453,207828000
28.5593318939209,31.899999618530273,32.029998779296875,31.292499542236328,31.392499923706055,188217200
